"ID";"Sex";"Age31December";"Periods";"Deaths_1"
"606";"T001038";"10000";"2006W112";"2920"
"607";"T001038";"10000";"2006W113";"2867"
"608";"T001038";"10000";"2006W114";"2646"
"609";"T001038";"10000";"2006W115";"2743"
"610";"T001038";"10000";"2006W116";"2684"
"611";"T001038";"10000";"2006W117";"2576"
"612";"T001038";"10000";"2006W118";"2559"
"613";"T001038";"10000";"2006W119";"2591"
"614";"T001038";"10000";"2006W120";"2450"
"615";"T001038";"10000";"2006W121";"2349"
"616";"T001038";"10000";"2006W122";"2404"
"617";"T001038";"10000";"2006W123";"2511"
"618";"T001038";"10000";"2006W124";"2682"
"619";"T001038";"10000";"2006W125";"2526"
"620";"T001038";"10000";"2006W126";"2390"
"621";"T001038";"10000";"2006W127";"2722"
"622";"T001038";"10000";"2006W128";"2508"
"623";"T001038";"10000";"2006W129";"2829"
"624";"T001038";"10000";"2006W130";"3046"
"625";"T001038";"10000";"2006W131";"2352"
"626";"T001038";"10000";"2006W132";"2332"
"627";"T001038";"10000";"2006W133";"2342"
"628";"T001038";"10000";"2006W134";"2396"
"629";"T001038";"10000";"2006W135";"2375"
"630";"T001038";"10000";"2006W136";"2379"
"631";"T001038";"10000";"2006W137";"2633"
"632";"T001038";"10000";"2006W138";"2382"
"633";"T001038";"10000";"2006W139";"2292"
"634";"T001038";"10000";"2006W140";"2278"
"635";"T001038";"10000";"2006W141";"2301"
"636";"T001038";"10000";"2006W142";"2394"
"637";"T001038";"10000";"2006W143";"2407"
"638";"T001038";"10000";"2006W144";"2370"
"639";"T001038";"10000";"2006W145";"2555"
"640";"T001038";"10000";"2006W146";"2559"
"641";"T001038";"10000";"2006W147";"2550"
"642";"T001038";"10000";"2006W148";"2592"
"643";"T001038";"10000";"2006W149";"2542"
"644";"T001038";"10000";"2006W150";"2564"
"645";"T001038";"10000";"2006W151";"2726"
"646";"T001038";"10000";"2006W152";"2683"
"647";"T001038";"10000";"2006JJ00";"135372"
"648";"T001038";"10000";"2007W101";"2802"
"649";"T001038";"10000";"2007W102";"2837"
"650";"T001038";"10000";"2007W103";"2694"
"651";"T001038";"10000";"2007W104";"2680"
"652";"T001038";"10000";"2007W105";"2717"
"653";"T001038";"10000";"2007W106";"2718"
"654";"T001038";"10000";"2007W107";"2716"
"655";"T001038";"10000";"2007W108";"2706"
"656";"T001038";"10000";"2007W109";"2829"
"657";"T001038";"10000";"2007W110";"2828"
"658";"T001038";"10000";"2007W111";"2650"
"659";"T001038";"10000";"2007W112";"2642"
"660";"T001038";"10000";"2007W113";"2662"
"661";"T001038";"10000";"2007W114";"2528"
"662";"T001038";"10000";"2007W115";"2615"
"663";"T001038";"10000";"2007W116";"2547"
"664";"T001038";"10000";"2007W117";"2619"
"665";"T001038";"10000";"2007W118";"2493"
"666";"T001038";"10000";"2007W119";"2494"
"667";"T001038";"10000";"2007W120";"2360"
"668";"T001038";"10000";"2007W121";"2442"
"669";"T001038";"10000";"2007W122";"2381"
"670";"T001038";"10000";"2007W123";"2577"
"671";"T001038";"10000";"2007W124";"2422"
"672";"T001038";"10000";"2007W125";"2392"
"673";"T001038";"10000";"2007W126";"2366"
"674";"T001038";"10000";"2007W127";"2434"
"675";"T001038";"10000";"2007W128";"2412"
"676";"T001038";"10000";"2007W129";"2288"
"677";"T001038";"10000";"2007W130";"2354"
"678";"T001038";"10000";"2007W131";"2367"
"679";"T001038";"10000";"2007W132";"2464"
"680";"T001038";"10000";"2007W133";"2288"
"681";"T001038";"10000";"2007W134";"2371"
"682";"T001038";"10000";"2007W135";"2228"
"683";"T001038";"10000";"2007W136";"2323"
"684";"T001038";"10000";"2007W137";"2369"
"685";"T001038";"10000";"2007W138";"2276"
"686";"T001038";"10000";"2007W139";"2316"
"687";"T001038";"10000";"2007W140";"2378"
"688";"T001038";"10000";"2007W141";"2488"
"689";"T001038";"10000";"2007W142";"2531"
"690";"T001038";"10000";"2007W143";"2508"
"691";"T001038";"10000";"2007W144";"2599"
"692";"T001038";"10000";"2007W145";"2567"
"693";"T001038";"10000";"2007W146";"2587"
"694";"T001038";"10000";"2007W147";"2663"
"695";"T001038";"10000";"2007W148";"2804"
"696";"T001038";"10000";"2007W149";"2748"
"697";"T001038";"10000";"2007W150";"2722"
"698";"T001038";"10000";"2007W151";"2839"
"699";"T001038";"10000";"2007W152";"2964"
"700";"T001038";"10000";"2007W153";"417"
"701";"T001038";"10000";"2007JJ00";"133022"
"702";"T001038";"10000";"2008W101";"2532"
"703";"T001038";"10000";"2008W102";"3045"
"704";"T001038";"10000";"2008W103";"2928"
"705";"T001038";"10000";"2008W104";"2773"
"706";"T001038";"10000";"2008W105";"2733"
"707";"T001038";"10000";"2008W106";"2676"
"708";"T001038";"10000";"2008W107";"2703"
"709";"T001038";"10000";"2008W108";"2821"
"710";"T001038";"10000";"2008W109";"2775"
"711";"T001038";"10000";"2008W110";"2840"
"712";"T001038";"10000";"2008W111";"2718"
"713";"T001038";"10000";"2008W112";"2664"
"714";"T001038";"10000";"2008W113";"2700"
"715";"T001038";"10000";"2008W114";"2712"
"716";"T001038";"10000";"2008W115";"2643"
"717";"T001038";"10000";"2008W116";"2675"
"718";"T001038";"10000";"2008W117";"2585"
"719";"T001038";"10000";"2008W118";"2566"
"720";"T001038";"10000";"2008W119";"2718"
"721";"T001038";"10000";"2008W120";"2555"
"722";"T001038";"10000";"2008W121";"2544"
"723";"T001038";"10000";"2008W122";"2457"
"724";"T001038";"10000";"2008W123";"2394"
"725";"T001038";"10000";"2008W124";"2462"
"726";"T001038";"10000";"2008W125";"2391"
"727";"T001038";"10000";"2008W126";"2514"
"728";"T001038";"10000";"2008W127";"2507"
"729";"T001038";"10000";"2008W128";"2348"
"730";"T001038";"10000";"2008W129";"2413"
"731";"T001038";"10000";"2008W130";"2368"
"732";"T001038";"10000";"2008W131";"2572"
"733";"T001038";"10000";"2008W132";"2419"
"734";"T001038";"10000";"2008W133";"2312"
"735";"T001038";"10000";"2008W134";"2351"
"736";"T001038";"10000";"2008W135";"2320"
"737";"T001038";"10000";"2008W136";"2349"
"738";"T001038";"10000";"2008W137";"2350"
"739";"T001038";"10000";"2008W138";"2415"
"740";"T001038";"10000";"2008W139";"2363"
"741";"T001038";"10000";"2008W140";"2555"
"742";"T001038";"10000";"2008W141";"2383"
"743";"T001038";"10000";"2008W142";"2409"
"744";"T001038";"10000";"2008W143";"2460"
"745";"T001038";"10000";"2008W144";"2601"
"746";"T001038";"10000";"2008W145";"2504"
"747";"T001038";"10000";"2008W146";"2517"
"748";"T001038";"10000";"2008W147";"2507"
"749";"T001038";"10000";"2008W148";"2622"
"750";"T001038";"10000";"2008W149";"2693"
"751";"T001038";"10000";"2008W150";"2781"
"752";"T001038";"10000";"2008W151";"2812"
"753";"T001038";"10000";"2008W152";"2815"
"754";"T001038";"10000";"2008W153";"1266"
"755";"T001038";"10000";"2008JJ00";"135136"
"756";"T001038";"10000";"2009W101";"1828"
"757";"T001038";"10000";"2009W102";"3215"
"758";"T001038";"10000";"2009W103";"3408"
"759";"T001038";"10000";"2009W104";"3218"
"760";"T001038";"10000";"2009W105";"3161"
"761";"T001038";"10000";"2009W106";"3165"
"762";"T001038";"10000";"2009W107";"2877"
"763";"T001038";"10000";"2009W108";"2854"
"764";"T001038";"10000";"2009W109";"2713"
"765";"T001038";"10000";"2009W110";"2599"
"766";"T001038";"10000";"2009W111";"2621"
"767";"T001038";"10000";"2009W112";"2619"
"768";"T001038";"10000";"2009W113";"2575"
"769";"T001038";"10000";"2009W114";"2639"
"770";"T001038";"10000";"2009W115";"2621"
"771";"T001038";"10000";"2009W116";"2617"
"772";"T001038";"10000";"2009W117";"2429"
"773";"T001038";"10000";"2009W118";"2369"
"774";"T001038";"10000";"2009W119";"2371"
"775";"T001038";"10000";"2009W120";"2450"
"776";"T001038";"10000";"2009W121";"2421"
"777";"T001038";"10000";"2009W122";"2434"
"778";"T001038";"10000";"2009W123";"2391"
"779";"T001038";"10000";"2009W124";"2446"
"780";"T001038";"10000";"2009W125";"2372"
"781";"T001038";"10000";"2009W126";"2331"
"782";"T001038";"10000";"2009W127";"2494"
"783";"T001038";"10000";"2009W128";"2378"
"784";"T001038";"10000";"2009W129";"2437"
"785";"T001038";"10000";"2009W130";"2302"
"786";"T001038";"10000";"2009W131";"2356"
"787";"T001038";"10000";"2009W132";"2348"
"788";"T001038";"10000";"2009W133";"2247"
"789";"T001038";"10000";"2009W134";"2346"
"790";"T001038";"10000";"2009W135";"2303"
"791";"T001038";"10000";"2009W136";"2300"
"792";"T001038";"10000";"2009W137";"2426"
"793";"T001038";"10000";"2009W138";"2390"
"794";"T001038";"10000";"2009W139";"2404"
"795";"T001038";"10000";"2009W140";"2393"
"796";"T001038";"10000";"2009W141";"2541"
"797";"T001038";"10000";"2009W142";"2478"
"798";"T001038";"10000";"2009W143";"2602"
"799";"T001038";"10000";"2009W144";"2565"
"800";"T001038";"10000";"2009W145";"2532"
"801";"T001038";"10000";"2009W146";"2568"
"802";"T001038";"10000";"2009W147";"2497"
"803";"T001038";"10000";"2009W148";"2436"
"804";"T001038";"10000";"2009W149";"2509"
"805";"T001038";"10000";"2009W150";"2489"
"806";"T001038";"10000";"2009W151";"2768"
"807";"T001038";"10000";"2009W152";"2811"
"808";"T001038";"10000";"2009W153";"1571"
"809";"T001038";"10000";"2009JJ00";"134235"
"810";"T001038";"10000";"2010X000";"1179"
"811";"T001038";"10000";"2010W101";"2767"
"812";"T001038";"10000";"2010W102";"2830"
"813";"T001038";"10000";"2010W103";"2846"
"814";"T001038";"10000";"2010W104";"2865"
"815";"T001038";"10000";"2010W105";"2858"
"816";"T001038";"10000";"2010W106";"2831"
"817";"T001038";"10000";"2010W107";"2900"
"818";"T001038";"10000";"2010W108";"2929"
"819";"T001038";"10000";"2010W109";"2757"
"820";"T001038";"10000";"2010W110";"2760"
"821";"T001038";"10000";"2010W111";"2686"
"822";"T001038";"10000";"2010W112";"2687"
"823";"T001038";"10000";"2010W113";"2586"
"824";"T001038";"10000";"2010W114";"2472"
"825";"T001038";"10000";"2010W115";"2583"
"826";"T001038";"10000";"2010W116";"2581"
"827";"T001038";"10000";"2010W117";"2570"
"828";"T001038";"10000";"2010W118";"2536"
"829";"T001038";"10000";"2010W119";"2687"
"830";"T001038";"10000";"2010W120";"2525"
"831";"T001038";"10000";"2010W121";"2485"
"832";"T001038";"10000";"2010W122";"2567"
"833";"T001038";"10000";"2010W123";"2502"
"834";"T001038";"10000";"2010W124";"2372"
"835";"T001038";"10000";"2010W125";"2535"
"836";"T001038";"10000";"2010W126";"2580"
"837";"T001038";"10000";"2010W127";"2653"
"838";"T001038";"10000";"2010W128";"2499"
"839";"T001038";"10000";"2010W129";"2443"
"840";"T001038";"10000";"2010W130";"2314"
"841";"T001038";"10000";"2010W131";"2289"
"842";"T001038";"10000";"2010W132";"2381"
"843";"T001038";"10000";"2010W133";"2464"
"844";"T001038";"10000";"2010W134";"2277"
"845";"T001038";"10000";"2010W135";"2416"
"846";"T001038";"10000";"2010W136";"2433"
"847";"T001038";"10000";"2010W137";"2523"
"848";"T001038";"10000";"2010W138";"2594"
"849";"T001038";"10000";"2010W139";"2498"
"850";"T001038";"10000";"2010W140";"2598"
"851";"T001038";"10000";"2010W141";"2543"
"852";"T001038";"10000";"2010W142";"2555"
"853";"T001038";"10000";"2010W143";"2609"
"854";"T001038";"10000";"2010W144";"2559"
"855";"T001038";"10000";"2010W145";"2542"
"856";"T001038";"10000";"2010W146";"2519"
"857";"T001038";"10000";"2010W147";"2542"
"858";"T001038";"10000";"2010W148";"2736"
"859";"T001038";"10000";"2010W149";"2832"
"860";"T001038";"10000";"2010W150";"2873"
"861";"T001038";"10000";"2010W151";"2830"
"862";"T001038";"10000";"2010W152";"2060"
"863";"T001038";"10000";"2010JJ00";"136058"
"864";"T001038";"10000";"2011X000";"824"
"865";"T001038";"10000";"2011W101";"2917"
"866";"T001038";"10000";"2011W102";"2819"
"867";"T001038";"10000";"2011W103";"2624"
"868";"T001038";"10000";"2011W104";"2620"
"869";"T001038";"10000";"2011W105";"2728"
"870";"T001038";"10000";"2011W106";"2675"
"871";"T001038";"10000";"2011W107";"2621"
"872";"T001038";"10000";"2011W108";"2651"
"873";"T001038";"10000";"2011W109";"2686"
"874";"T001038";"10000";"2011W110";"2714"
"875";"T001038";"10000";"2011W111";"2727"
"876";"T001038";"10000";"2011W112";"2686"
"877";"T001038";"10000";"2011W113";"2739"
"878";"T001038";"10000";"2011W114";"2592"
"879";"T001038";"10000";"2011W115";"2652"
"880";"T001038";"10000";"2011W116";"2694"
"881";"T001038";"10000";"2011W117";"2591"
"882";"T001038";"10000";"2011W118";"2543"
"883";"T001038";"10000";"2011W119";"2606"
"884";"T001038";"10000";"2011W120";"2551"
"885";"T001038";"10000";"2011W121";"2542"
"886";"T001038";"10000";"2011W122";"2477"
"887";"T001038";"10000";"2011W123";"2479"
"888";"T001038";"10000";"2011W124";"2489"
"889";"T001038";"10000";"2011W125";"2413"
"890";"T001038";"10000";"2011W126";"2535"
"891";"T001038";"10000";"2011W127";"2625"
"892";"T001038";"10000";"2011W128";"2513"
"893";"T001038";"10000";"2011W129";"2361"
"894";"T001038";"10000";"2011W130";"2431"
"895";"T001038";"10000";"2011W131";"2486"
"896";"T001038";"10000";"2011W132";"2356"
"897";"T001038";"10000";"2011W133";"2415"
"898";"T001038";"10000";"2011W134";"2381"
"899";"T001038";"10000";"2011W135";"2458"
"900";"T001038";"10000";"2011W136";"2520"
"901";"T001038";"10000";"2011W137";"2380"
"902";"T001038";"10000";"2011W138";"2447"
"903";"T001038";"10000";"2011W139";"2593"
"904";"T001038";"10000";"2011W140";"2474"
"905";"T001038";"10000";"2011W141";"2537"
"906";"T001038";"10000";"2011W142";"2551"
"907";"T001038";"10000";"2011W143";"2658"
"908";"T001038";"10000";"2011W144";"2653"
"909";"T001038";"10000";"2011W145";"2567"
"910";"T001038";"10000";"2011W146";"2691"
"911";"T001038";"10000";"2011W147";"2740"
"912";"T001038";"10000";"2011W148";"2782"
"913";"T001038";"10000";"2011W149";"2786"
"914";"T001038";"10000";"2011W150";"2915"
"915";"T001038";"10000";"2011W151";"2813"
"916";"T001038";"10000";"2011W152";"2413"
"917";"T001038";"10000";"2011JJ00";"135741"
"918";"T001038";"10000";"2012X000";"411"
"919";"T001038";"10000";"2012W101";"2930"
"920";"T001038";"10000";"2012W102";"2773"
"921";"T001038";"10000";"2012W103";"2785"
"922";"T001038";"10000";"2012W104";"2789"
"923";"T001038";"10000";"2012W105";"2815"
"924";"T001038";"10000";"2012W106";"3034"
"925";"T001038";"10000";"2012W107";"3089"
"926";"T001038";"10000";"2012W108";"3035"
"927";"T001038";"10000";"2012W109";"3061"
"928";"T001038";"10000";"2012W110";"2951"
"929";"T001038";"10000";"2012W111";"2891"
"930";"T001038";"10000";"2012W112";"2817"
"931";"T001038";"10000";"2012W113";"2793"
"932";"T001038";"10000";"2012W114";"2805"
"933";"T001038";"10000";"2012W115";"2757"
"934";"T001038";"10000";"2012W116";"2786"
"935";"T001038";"10000";"2012W117";"2773"
"936";"T001038";"10000";"2012W118";"2609"
"937";"T001038";"10000";"2012W119";"2653"
"938";"T001038";"10000";"2012W120";"2537"
"939";"T001038";"10000";"2012W121";"2727"
"940";"T001038";"10000";"2012W122";"2558"
"941";"T001038";"10000";"2012W123";"2585"
"942";"T001038";"10000";"2012W124";"2558"
"943";"T001038";"10000";"2012W125";"2574"
"944";"T001038";"10000";"2012W126";"2561"
"945";"T001038";"10000";"2012W127";"2639"
"946";"T001038";"10000";"2012W128";"2450"
"947";"T001038";"10000";"2012W129";"2422"
"948";"T001038";"10000";"2012W130";"2559"
"949";"T001038";"10000";"2012W131";"2372"
"950";"T001038";"10000";"2012W132";"2359"
"951";"T001038";"10000";"2012W133";"2548"
"952";"T001038";"10000";"2012W134";"2534"
"953";"T001038";"10000";"2012W135";"2370"
"954";"T001038";"10000";"2012W136";"2540"
"955";"T001038";"10000";"2012W137";"2474"
"956";"T001038";"10000";"2012W138";"2390"
"957";"T001038";"10000";"2012W139";"2640"
"958";"T001038";"10000";"2012W140";"2523"
"959";"T001038";"10000";"2012W141";"2681"
"960";"T001038";"10000";"2012W142";"2666"
"961";"T001038";"10000";"2012W143";"2522"
"962";"T001038";"10000";"2012W144";"2646"
"963";"T001038";"10000";"2012W145";"2691"
"964";"T001038";"10000";"2012W146";"2729"
"965";"T001038";"10000";"2012W147";"2727"
"966";"T001038";"10000";"2012W148";"2731"
"967";"T001038";"10000";"2012W149";"2772"
"968";"T001038";"10000";"2012W150";"2911"
"969";"T001038";"10000";"2012W151";"2860"
"970";"T001038";"10000";"2012W152";"3003"
"971";"T001038";"10000";"2012W153";"397"
"972";"T001038";"10000";"2012JJ00";"140813"
"973";"T001038";"10000";"2013W101";"2550"
"974";"T001038";"10000";"2013W102";"3038"
"975";"T001038";"10000";"2013W103";"3011"
"976";"T001038";"10000";"2013W104";"3082"
"977";"T001038";"10000";"2013W105";"3192"
"978";"T001038";"10000";"2013W106";"3143"
"979";"T001038";"10000";"2013W107";"3033"
"980";"T001038";"10000";"2013W108";"3211"
"981";"T001038";"10000";"2013W109";"3170"
"982";"T001038";"10000";"2013W110";"3293"
"983";"T001038";"10000";"2013W111";"3039"
"984";"T001038";"10000";"2013W112";"3038"
"985";"T001038";"10000";"2013W113";"3067"
"986";"T001038";"10000";"2013W114";"2974"
"987";"T001038";"10000";"2013W115";"3059"
"988";"T001038";"10000";"2013W116";"2859"
"989";"T001038";"10000";"2013W117";"2727"
"990";"T001038";"10000";"2013W118";"2560"
"991";"T001038";"10000";"2013W119";"2652"
"992";"T001038";"10000";"2013W120";"2571"
"993";"T001038";"10000";"2013W121";"2499"
"994";"T001038";"10000";"2013W122";"2601"
"995";"T001038";"10000";"2013W123";"2577"
"996";"T001038";"10000";"2013W124";"2498"
"997";"T001038";"10000";"2013W125";"2539"
"998";"T001038";"10000";"2013W126";"2493"
"999";"T001038";"10000";"2013W127";"2533"
"1000";"T001038";"10000";"2013W128";"2461"
"1001";"T001038";"10000";"2013W129";"2488"
"1002";"T001038";"10000";"2013W130";"2724"
"1003";"T001038";"10000";"2013W131";"2486"
"1004";"T001038";"10000";"2013W132";"2389"
"1005";"T001038";"10000";"2013W133";"2442"
"1006";"T001038";"10000";"2013W134";"2402"
"1007";"T001038";"10000";"2013W135";"2436"
"1008";"T001038";"10000";"2013W136";"2477"
"1009";"T001038";"10000";"2013W137";"2311"
"1010";"T001038";"10000";"2013W138";"2498"
"1011";"T001038";"10000";"2013W139";"2369"
"1012";"T001038";"10000";"2013W140";"2576"
"1013";"T001038";"10000";"2013W141";"2604"
"1014";"T001038";"10000";"2013W142";"2543"
"1015";"T001038";"10000";"2013W143";"2679"
"1016";"T001038";"10000";"2013W144";"2469"
"1017";"T001038";"10000";"2013W145";"2503"
"1018";"T001038";"10000";"2013W146";"2571"
"1019";"T001038";"10000";"2013W147";"2565"
"1020";"T001038";"10000";"2013W148";"2743"
"1021";"T001038";"10000";"2013W149";"2598"
"1022";"T001038";"10000";"2013W150";"2590"
"1023";"T001038";"10000";"2013W151";"2787"
"1024";"T001038";"10000";"2013W152";"2753"
"1025";"T001038";"10000";"2013W153";"772"
"1026";"T001038";"10000";"2013JJ00";"141245"
"1027";"T001038";"10000";"2014W101";"1994"
"1028";"T001038";"10000";"2014W102";"2819"
"1029";"T001038";"10000";"2014W103";"2740"
"1030";"T001038";"10000";"2014W104";"2710"
"1031";"T001038";"10000";"2014W105";"2708"
"1032";"T001038";"10000";"2014W106";"2855"
"1033";"T001038";"10000";"2014W107";"2796"
"1034";"T001038";"10000";"2014W108";"2753"
"1035";"T001038";"10000";"2014W109";"2713"
"1036";"T001038";"10000";"2014W110";"2763"
"1037";"T001038";"10000";"2014W111";"2770"
"1038";"T001038";"10000";"2014W112";"2662"
"1039";"T001038";"10000";"2014W113";"2690"
"1040";"T001038";"10000";"2014W114";"2707"
"1041";"T001038";"10000";"2014W115";"2592"
"1042";"T001038";"10000";"2014W116";"2609"
"1043";"T001038";"10000";"2014W117";"2610"
"1044";"T001038";"10000";"2014W118";"2528"
"1045";"T001038";"10000";"2014W119";"2618"
"1046";"T001038";"10000";"2014W120";"2620"
